"DATE","TITLE","ACTIVITY"
"32033","Thérèse-De Blainville  Federal Liberal Association","2015"
"32345","Thérèse-De Blainville Conservative Association","2015"
"32410","Thérèse-De Blainville Federal Green Party Association","2015"
"32379","Thérèse-De Blainville NDP Riding Association","2015"
"31424","Thornhill Conservative Association","2015"
"31292","Thornhill Federal Green Party Association","2015"
"32091","Thornhill Federal Liberal Association","2015"
"31699","Thornhill Federal NDP Riding Association","2015"
"31572","Thunder Bay--Rainy River Conservative Association","2015"
"32161","Thunder Bay-Rainy River Federal Liberal Association","2015"
"31307","Thunder Bay--Rainy River Federal NDP Riding Association","2015"
"31501","Thunder Bay--Superior North Conservative Association","2015"
"32162","Thunder Bay--Superior North Federal Liberal Association","2015"
"31093","Thunder Bay--Superior North Federal NDP Riding Association","2015"
"31879","Thunder Bay--Superior North Marijuana Party","2015"
"31677","Timmins--James Bay Conservative Association","2015"
"32164","Timmins-James Bay Federal Liberal Association","2015"
"31237","Timmins--James Bay Federal NDP Riding Association","2015"
"31888","Tobique--Mactaquac Conservative Association","2015"
"31055","Tobique--Mactaquac Federal Liberal Association","2015"
"31687","Tobique--Mactaquac Federal NDP Riding Association","2015"
"32263","Toronto Centre Conservative Association","2015"
"31277","Toronto Centre Federal Green Party Association","2015"
"32092","Toronto Centre Federal Liberal Association","2015"
"31128","Toronto Centre Federal NDP Riding Association","2015"
"31336","Toronto--Danforth Conservative Association","2015"
"31650","Toronto--Danforth Federal Green Party Association","2015"
"32335","Toronto--Danforth Federal Liberal Association","2015"
"31083","Toronto--Danforth Federal NDP Riding Association","2015"
"31597","Toronto--St. Paul's Conservative Association","2015"
"31326","Toronto--St. Paul's Federal Green Party Association","2015"
"32081","Toronto--St. Paul's Federal Liberal Association","2015"
"31124","Toronto--St. Paul's Federal NDP Riding Association","2015"
"31506","Trinity--Spadina Conservative Association","2015"
"31346","Trois-Rivières Conservative Association","2015"
"31956","Trois-Rivières Federal Liberal Association","2015"
"32265","University--Rosedale Conservative Association","2015"
"32375","University--Rosedale Federal Green Party Association","2015"
"32048","University--Rosedale Federal Liberal Association","2015"
"32366","University--Rosedale Federal NDP EDA","2015"
"31915","Vancouver Centre Conservative Association","2015"
"31370","Vancouver Centre Conservative Association","2015"
"31820","Vancouver Centre Federal Green Party Electoral District Association","2015"
"31985","Vancouver Centre Federal Liberal Association","2015"
"31110","Vancouver Centre Federal NDP Riding Association","2015"
"31567","Vancouver East Conservative Association","2015"
"32414","Vancouver East Federal Green Party Association","2015"
"32329","Vancouver East Federal Liberal Association","2015"
"31144","Vancouver East Federal NDP Riding Association","2015"
"32273","Vancouver Granville Conservative Association","2015"
"32382","Vancouver Granville Federal Green Party Association","2015"
"31943","Vancouver Granville Federal Liberal Association","2015"
"32364","Vancouver Granville Federal NDP Riding Association","2015"
"31371","Vancouver Island North Conservative Association","2015"
"31688","Vancouver Kingsway Conservative Association","2015"
"31987","Vancouver Kingsway Federal Liberal Association","2015"
"31169","Vancouver Kingsway Federal NDP Electoral District Association","2015"
"31373","Vancouver Quadra Conservative Association","2015"
"31988","Vancouver Quadra Federal Liberal Association","2015"
"31211","Vancouver Quadra Federal NDP Riding Association","2015"
"31744","Vancouver Quadra Green Party Electoral District Association","2015"
"31910","Vancouver Quadra Marijuana Party (VQMP)","2015"
"31575","Vancouver South Conservative Association","2015"
"31989","Vancouver South Federal Liberal Association","2015"
"31090","Vancouver South Federal NDP Riding Association","2015"
"32096","Vancouver South Marijuana Party (VSMP)","2015"
"31957","Vaudreuil--Soulanges Federal Liberal Association","2015"
"31541","Vaudreuil--Soulanges Federal NDP Riding Association","2015"
"31585","Vaughan Federal Liberal Association","2015"
"32274","Vaughan--Woodbridge Conservative Association","2015"
"32095","Vaughan--Woodbridge Federal Liberal Association","2015"
"31623","Vaughan--Woodbridge Federal NDP Riding Association","2015"
"31419","Vegreville--Wainwright Conservative Association","2015"
"31856","Vegreville--Wainwright Federal Green Party Association","2015"
"31894","Vegreville--Wainwright Federal Liberal Association","2015"
"31631","Victoria Conservative Association","2015"
"32328","Victoria Federal Liberal Association","2015"
"31206","Victoria Federal NDP Riding Association","2015"
"31802","Ville-Marie--Le Sud-Ouest--Île-des-Soeurs Federal Green Party Association","2015"
"32025","Ville-Marie--Le Sud-Ouest--Île-des-Soeurs Federal Liberal Association","2015"
"32204","Vimy Conservative Association","2015"
"32030","Vimy Federal Liberal Association","2015"
"31477","Waterloo Conservative Association","2015"
"31522","Waterloo Federal Green Party Association","2015"
"32067","Waterloo Federal Liberal Association","2015"
"31131","Waterloo Federal NDP Riding Association","2015"
"31663","Welland Federal Liberal Association","2015"
"31428","Wellington--Halton Hills Conservative Association","2015"
"31620","Wellington--Halton Hills Federal Green Party Association","2015"
"32324","Wellington--Halton Hills Federal Liberal Association","2015"
"31516","Wellington--Halton Hills Federal NDP Riding Association","2015"
"31612","West Nova Conservative Association","2015"
"31176","West Nova Federal Liberal Association","2015"
"31103","West Nova Federal NDP Riding Association","2015"
"32380","West Nova Green Party of Canada EDA","2015"
"31552","West Vancouver--Sunshine Coast--Sea to Sky Country Conservative Association","2015"
"31990","West Vancouver--Sunshine Coast--Sea to Sky Country Federal Liberal Association","2015"
"31178","West Vancouver--Sunshine Coast--Sea to Sky Country Federal NDP Riding Association","2015"
"31154","West Vancouver--Sunshine Coast--Sea to Sky Country GPC EDA","2015"
"32340","West Vancouver--Sunshine Coast--Sea to Sky Country Marijuana Party (WSSMP)","2015"
"31421","Westlock--St. Paul Conservative Association","2015"
"31060","Westlock--St. Paul Federal Liberal Association","2015"
"31341","Westmount--Ville-Marie Conservative Association","2015"
"31063","Wetaskiwin Federal Liberal Association","2015"
"31530","Whitby Conservative Association","2015"
"32097","Whitby Federal Liberal Association","2015"
"31287","Whitby Federal NDP Riding Association","2015"
"31809","Whitby Green Party of Canada Electoral District Association","2015"
"31587","Whitby--Oshawa Federal Liberal Association","2015"
"32229","Willowdale Conservative Association","2015"
"31338","Willowdale Conservative Association","2015"
"32098","Willowdale Federal Liberal Association","2015"
"31084","Willowdale Federal NDP","2015"
"31327","Willowdale Green Party of Canada","2015"
"31562","Windsor West Conservative Association","2015"
"32170","Windsor West Federal Liberal Association","2015"
"31070","Windsor West Federal NDP Riding Association","2015"
"31762","Windsor West Marijuana Party","2015"
"31339","Windsor--Tecumseh Conservative Association","2015"
"33894","Windsor--Tecumseh Conservative Association","2016"
"32168","Windsor-Tecumseh Federal Liberal Association","2015"
"31159","Windsor--Tecumseh Federal NDP Riding Association","2015"
"31833","Windsor--Tecumseh Parti Marijuana Party","2015"
"31367","Winnipeg Centre Conservative Association","2015"
"31873","Winnipeg Centre Federal Green Party Association","2015"
"31017","Winnipeg Centre Federal Liberal Association","2015"
"31173","Winnipeg Centre Federal NDP Riding Association","2015"
"31502","Winnipeg North Conservative Association","2015"
"31016","Winnipeg North Federal Liberal Association","2015"
"31168","Winnipeg North Federal NDP Riding Association","2015"
"31356","Winnipeg South Centre Conservative Association","2015"
"31912","Winnipeg South Centre Federal Green Party Association","2015"
"31013","Winnipeg South Centre Federal Liberal Association","2015"
"31117","Winnipeg South Centre Federal NDP Riding Association","2015"
"31368","Winnipeg South Conservative Association","2015"
"31882","Winnipeg South Federal Green Party Association","2015"
"31014","Winnipeg South Federal Liberal Association","2015"
"31119","Winnipeg South Federal NDP Riding Association","2015"
"32261","Yellowhead Conservative Association","2015"
"31423","Yellowhead Conservative Association","2015"
"31892","Yellowhead Federal Liberal Association","2015"
"32112","Yellowhead Federal Liberal Association","2015"
"31249","Yellowhead Federal NDP Riding Association","2015"
"32419","Yellowhead Libertarian Association","2015"
"31598","York Centre Conservative Association","2015"
"32158","York Centre Federal Liberal Association","2015"
"31137","York Centre Federal NDP Riding Association","2015"
"31342","York South--Weston Conservative Association","2015"
"32325","York South--Weston Federal LIberal Association","2015"
"31284","York South--Weston Federal NDP Riding Association","2015"
"31548","York West Conservative Association","2015"
"31340","York--Simcoe Conservative Association","2015"
"31931","York--Simcoe Conservative Association","2015"
"32159","York--Simcoe Federal Liberal Association","2015"
"31133","York--Simcoe Federal NDP Riding Association","2015"
"31345","Yorkton--Melville Conservative Association","2015"
"31189","Yorkton--Melville Federal Liberal Association","2015"
"31273","Yorkton--Melville Federal NDP Riding Association","2015"
"31602","Yukon Conservative Association","2015"
"31807","Yukon Federal Green Party Association","2015"
"31851","Yukon Federal New Democratic Party Riding Association","2015"
"31486","Yukon Liberal Association","2015"

DETAIL_DATA
"Client_id","No","Date_received","ED_code_of_transferor","Name_of_political_entity_making_transfer","Registered_party_Monetary","Registered_party_Non_monetary","Registered_association_Monetary","Registered_association_Non_monetary","Candidate_Monetary","Candidate_Non_monetary","Leadership_contestant_Monetary","Nomination_contestant_Monetary"
"31009","1","Jul 23, 2015","24078","Association libérale fédérale de Vimy","0","0","17000","0","0","0","0","0"
"31009","3","Aug 10, 2015","24078","Association libérale fédérale de Vimy","0","0","3500","0","0","0","0","0"
"31009","2","Jul 27, 2015","24078","Association libérale fédérale de Vimy","0","0","4700","0","0","0","0","0"
"31010","1","Mar 07, 2015","","Liberal Party of Canada","20000","0","0","0","0","0","0","0"
"31011","2","Jul 20, 2015","13001","Cormier, Serge","","","","","52.12","","",""
"31011","1","Jun 30, 2015","13001","Liberal Party of New Brunswick","","","15000","","","","",""
"31012","1","Dec 16, 2015","","Liberal Party of Canada","250","0","0","0","0","0","0","0"
"31013","7","Dec 31, 2015","46014","Carr, Jim","0","0","0","0","0","7639.3","0","0"
"31013","3","Jul 23, 2015","","Liberal Party of Canada","100","0","0","0","0","0","0","0"
